dataset,encoder,attack_mode,AUC_std_clean,AUC_std_attacked,AUC_std_defended,F1_std_clean,F1_std_attacked,F1_std_defended,DP_std_clean,DP_std_attacked,DP_std_defended,EO_std_clean,EO_std_attacked,EO_std_defended
nba,sage,degree,0.0187272763903174,0.0245458419359473,0.0184456172444637,0.0350280968097535,0.0740171914387735,0.045536414793861,0.0452989867333081,0.0761621447860147,0.0394478190838148,0.0578311719096582,0.0760847480700888,0.0614636297152859
nba,sage,uncertainty,0.0187272763903174,0.0249750039404951,0.0264830494210989,0.0350280968097535,0.0424882972211174,0.0500523773411136,0.0452989867333081,0.0521307303625637,0.0416551993865867,0.0578311719096582,0.0702376916856849,0.0636832439151426
nba,sgc,degree,0.0027764625420138,0.0202447426637802,0.021533596062173,0.0164319042886373,0.0398681676050758,0.0399376897223967,0.0350608857812209,0.0876656353182917,0.096470169186293,0.065319726474218,0.1145522685162638,0.1242309676905614
nba,sgc,uncertainty,0.0027764625420138,0.0214849763266812,0.0189071053437228,0.0164319042886373,0.0432229451892812,0.0277102834804232,0.0350608857812209,0.0535787850964702,0.0740071425551618,0.065319726474218,0.054670731556189,0.0635959467611297
pokec_n,gat,degree,0.00438513496165,0.0056765539807759,0.0048004517697193,0.0117440293331574,0.0232983941394099,0.0135266137448151,0.008924661296802,0.0108436960793095,0.0198527383537132,0.0083455432421066,0.0161640994757404,0.0247905701700033
pokec_n,gat,uncertainty,0.00438513496165,0.0059540140268123,0.0054791395564093,0.0117440293331574,0.011723305179243,0.0190697332932101,0.008924661296802,0.0091513810547654,0.0204212845357647,0.0083455432421066,0.0149062546224002,0.011593610938177
pokec_n,gcn,degree,0.0113039678216091,0.0043378590587058,0.0111329535831802,0.0868458433430109,0.009239568654363,0.026013383540581,0.0135130528937317,0.0395074422479332,0.0187497892364626,0.0146343308046904,0.0293580073727851,0.0240507140845277
pokec_n,gcn,uncertainty,0.0113039678216091,0.0047938250216097,0.002654938724869,0.0868458433430109,0.0349597906040193,0.0365695928254205,0.0135130528937317,0.0257212960881768,0.0124858562856954,0.0146343308046904,0.0335107986303352,0.0120985596392906
pokec_n,gin,degree,0.0104955556973937,0.0124102574665769,0.0168548845519459,0.0152391429747249,0.0113391722793071,0.028412536121768,0.0214275262777281,0.0840983447299377,0.0394176746814057,0.0146532030463013,0.0669153786063392,0.0534669933199119
pokec_n,gin,uncertainty,0.0104955556973937,0.0166116957585515,0.0111234024389901,0.0152391429747249,0.025127282293248,0.0218233709215217,0.0214275262777281,0.0191948909938835,0.023972289791322,0.0146532030463013,0.0226747082493444,0.0209064147640928
pokec_n,sage,degree,0.0060958827522641,0.0088915312812995,0.003205898244442,0.0079454608348464,0.0161721314334414,0.0086981905755971,0.0127810170262847,0.0133876724782504,0.0229082732834917,0.0137582631216406,0.0212990852807461,0.0287533468511106
pokec_n,sage,uncertainty,0.0060958827522641,0.0070409793912474,0.006458198533515,0.0079454608348464,0.0115601725302607,0.0109940846805564,0.0127810170262847,0.0121501199401612,0.0139677736391793,0.0137582631216406,0.0202617286467239,0.018548669742082
pokec_n,sgc,degree,0.0008759590407647,0.0039224450410032,0.0041453471178784,0.0123396104816454,0.0107364139030514,0.0171853825552437,0.0063127510050203,0.0150808025558494,0.0076808929993947,0.0080059782131513,0.0367025167912061,0.0240994423939713
pokec_n,sgc,uncertainty,0.0008759590407647,0.0035225383979851,0.0042964579049451,0.0123396104816454,0.0133109162140273,0.0151248504079238,0.0063127510050203,0.0202848729186852,0.0198658534748399,0.0080059782131513,0.024954157714493,0.0209209236020512
pokec_z,gat,degree,0.0025949739858483,0.003133666820702,0.0027287871180221,0.0290215243026834,0.0175371645443562,0.0171247546222562,0.0099681419399851,0.0125482697647272,0.0214343990237242,0.0132296512981026,0.0074584016452615,0.0194742320589468
pokec_z,gat,uncertainty,0.0025949739858483,0.0028808314159389,0.0055206099624034,0.0290215243026834,0.0190225175161252,0.0128331953900388,0.0099681419399851,0.0208980002017214,0.0141367331496681,0.0132296512981026,0.0174375620838628,0.0143361680474844
pokec_z,gcn,degree,0.0071291542410892,0.0043530303126252,0.0032142977998132,0.0362277901952453,0.0283681774431907,0.0274519876865756,0.0078620849788459,0.020611796902198,0.0181822421903181,0.0067808253064604,0.0207276607065859,0.0226363622951918
pokec_z,gcn,uncertainty,0.0071291542410892,0.0032640742828539,0.0029486994235904,0.0362277901952453,0.0208102964339911,0.0318289864805207,0.0078620849788459,0.0212316871741713,0.0122377991408512,0.0067808253064604,0.0190133143467671,0.0183665401183338
pokec_z,gin,degree,0.010580137717478,0.0152170972075117,0.0216489459457137,0.0272425561986309,0.0369427063744369,0.0307990620385383,0.0144985551898014,0.0358267655695031,0.014049881955318,0.0166868884127017,0.0364706311814795,0.0135165507011642
pokec_z,gin,uncertainty,0.010580137717478,0.0098779750578254,0.0073581535742065,0.0272425561986309,0.0637155624636475,0.0363906223954103,0.0144985551898014,0.0290564575245713,0.0217670862461335,0.0166868884127017,0.0260586622364046,0.0216119581411281
pokec_z,sage,degree,0.0128567123866877,0.0371543480668283,0.0273559268154736,0.0522286717901814,0.1344543527733489,0.0852915277563089,0.0212308904225817,0.0240679042585582,0.0175892031307047,0.015829809131599,0.0238410381913375,0.0114665440588287
pokec_z,sage,uncertainty,0.0128567123866877,0.0410180429672721,0.0336568703050123,0.0522286717901814,0.1901133447843883,0.0503107643409932,0.0212308904225817,0.0256527729784052,0.0113432579342968,0.015829809131599,0.0244512008803207,0.0114679678110067
pokec_z,sgc,degree,0.0012605467081941,0.0015255268508479,0.0020543666682236,0.0114257355998217,0.0049802460158181,0.0207739140369742,0.004350509116461,0.0095617236309337,0.0146078033197672,0.0109402831735914,0.0097996667998333,0.0151799007821231
pokec_z,sgc,uncertainty,0.0012605467081941,0.0031438479943552,0.0025650680846659,0.0114257355998217,0.0081674224957144,0.0111648059678094,0.004350509116461,0.0139287885230057,0.0226107367165274,0.0109402831735914,0.0157826047357493,0.0219224793771328
