dataset,encoder,attack_mode,AUC_std_clean,AUC_std_attacked,AUC_std_defended,F1_std_clean,F1_std_attacked,F1_std_defended,DP_std_clean,DP_std_attacked,DP_std_defended,EO_std_clean,EO_std_attacked,EO_std_defended
nba,gcn,tuned_nifa,0.0071442012917683,0.0224235313906239,0.0230070166240257,0.0177364722640478,0.0579740365567673,0.0454833415514552,0.0354802603792222,0.0629390227469211,0.1327935817731751,0.0599999999999999,0.0686375342732466,0.1420485050177501
nba,gin,tuned_nifa,0.0111562405328626,0.0376277683109227,0.032699848300802,0.0703921218308164,0.1595695904736613,0.1453868948191322,0.063160160173956,0.0708026199825295,0.058350160169639,0.0715697018452796,0.07180219742846,0.092135166407235
nba,sage,tuned_nifa,0.0187272763903174,0.0177715616186891,0.0203407243979542,0.0350280968097535,0.0356815472484672,0.0429849247444463,0.0452989867333081,0.0371600577580254,0.0674426670429121,0.0578311719096582,0.0657436097443867,0.072188026092359
nba,sgc,tuned_nifa,0.0027764625420138,0.0218423314339851,0.0230313831284617,0.0164319042886373,0.0474611389190242,0.0490770672265893,0.0350608857812209,0.0593957038609865,0.0724854063876011,0.065319726474218,0.0525991127935316,0.0395811402901264
pokec_n,gat,tuned_nifa,0.00438513496165,0.0071233914075408,0.0084230924630148,0.0117440293331574,0.0094231480288849,0.0137770903078155,0.008924661296802,0.0260949713040099,0.0238769267099147,0.0083455432421066,0.0190900365156344,0.0207294790009881
pokec_n,gcn,tuned_nifa,0.0113039678216091,0.0153642166374024,0.0041682482975145,0.0868458433430109,0.064022697262076,0.0148565926690714,0.0135130528937317,0.0224669593172899,0.0205903437313133,0.0146343308046904,0.0334709535619552,0.0159328434420098
pokec_n,gin,tuned_nifa,0.0104955556973937,0.0096111627487855,0.0048869873645552,0.0152391429747249,0.0096286776999589,0.0146890811853039,0.0214275262777281,0.0196014149192482,0.0218224970042053,0.0146532030463013,0.0257420600886512,0.021052460191031
pokec_n,sage,tuned_nifa,0.0060958827522641,0.0072634855003472,0.0091177440618951,0.0079454608348464,0.0202579019741718,0.0146643005601912,0.0127810170262847,0.0096000017519051,0.0148050599122055,0.0137582631216406,0.0139913790634881,0.0160132466154144
pokec_n,sgc,tuned_nifa,0.0008759590407647,0.0030929635101954,0.0039924324371967,0.0123396104816454,0.0076435452845561,0.0191938872470766,0.0063127510050203,0.0191266837972774,0.0331977276414525,0.0080059782131513,0.0201074454105688,0.033050042160181
pokec_z,gat,tuned_nifa,0.0025949739858483,0.0050307843895927,0.0039397553011393,0.0290215243026834,0.0167664082929668,0.0219760163386247,0.0099681419399851,0.0159759151379216,0.008650331358803,0.0132296512981026,0.0178315015907127,0.0124844066003661
pokec_z,gcn,tuned_nifa,0.0071291542410892,0.0033045952813451,0.0026869187766828,0.0362277901952453,0.0212072750801212,0.0188502178529466,0.0078620849788459,0.0179840841695878,0.0127328756583755,0.0067808253064604,0.0153380678877951,0.0137695315824468
pokec_z,gin,tuned_nifa,0.010580137717478,0.0152574490185258,0.0133050322997598,0.0272425561986309,0.0423432227360595,0.035291413118727,0.0144985551898014,0.0410887973976355,0.035076692244177,0.0166868884127017,0.0416440112557542,0.03062490649715
pokec_z,sage,tuned_nifa,0.0128567123866877,0.0212010681658935,0.028225603905779,0.0522286717901814,0.0944313195695737,0.1281279242778225,0.0212308904225817,0.0213783009634049,0.0298327943899231,0.015829809131599,0.0237953176666575,0.0304156243414734
pokec_z,sgc,tuned_nifa,0.0012605467081941,0.0020799393253809,0.0021135033527675,0.0114257355998217,0.0072592801510839,0.0225247591522732,0.004350509116461,0.0161447312961967,0.0193422474255359,0.0109402831735914,0.0181357466381301,0.0226072229743558
