dataset,encoder,model,attack_mode,AUC_mean,AUC_std,ACC_mean,ACC_std,F1_mean,F1_std,DP_mean,DP_std,EO_mean,EO_std
pokec_z,gcn,edge_adder,ratio,0.9907479267353838,1.4972955203874199,0.9897768495108279,1.4739866627376086,1.002532405533293,0.994652012668668,3.1345652654760863,3.0628965892975093,5.257812499999998,2.886895457612822
pokec_z,gin,edge_adder,none,0.7028857644454621,0.010313736807184807,0.6381917381137958,0.016721489489117187,0.6269816960462347,0.0263821318342064,0.026994366757953525,0.01770047147016079,0.03185714285714285,0.01873608327069804
pokec_z,gin,edge_adder,degree,0.6898535989619113,0.021648945945713767,0.6280202650038971,0.024055815479239236,0.6228688438631566,0.030799062038538355,0.022500551487401887,0.014049881955318021,0.023542857142857136,0.013516550701164216
pokec_z,gin,edge_adder,ratio,0.9814590561613772,2.0990399842889698,0.9840620420127014,1.4386167867937503,0.9934402356416242,1.1674212771010823,0.8335276648329749,0.7937574984374353,0.7390134529147983,0.721418159061194
pokec_z,sage,edge_adder,none,0.7501070757957408,0.02784637775599551,0.6695635229929853,0.024736988789343516,0.6354475316475161,0.08033851158111936,0.025769930216667302,0.02362889318606893,0.01708571428571427,0.00995073579476124
pokec_z,sage,edge_adder,degree,0.7461920769406916,0.027355926815473643,0.6492205767731878,0.04580809290388144,0.6271405621557447,0.08529152775630891,0.022397248481392025,0.017589203130704792,0.013571428571428573,0.011466544058828767
pokec_z,sage,edge_adder,ratio,0.9947807466675394,0.9823872625438232,0.969617600838135,1.8518055408431593,0.9869273715325731,1.0616518289636023,0.8691233656079551,0.7443938652647089,0.7943143812709038,1.1523312743230056
pokec_z,sgc,edge_adder,none,0.7745397145256087,0.0010022932403798421,0.7076383476227591,0.004404948137473055,0.7009698852308238,0.018911213080091204,0.014710321153980665,0.012696467730514697,0.02160000000000003,0.014978733223460258
pokec_z,sgc,edge_adder,degree,0.7670596443019616,0.002054366668223632,0.6979734996102884,0.006490775322438617,0.6982934521561659,0.020773914036974213,0.07816930394219337,0.014607803319767208,0.07880000000000001,0.015179900782123104
pokec_z,sgc,edge_adder,ratio,0.9903425607707819,2.0496662907205505,0.9863421081616919,1.4735191243731915,0.996181814467284,1.0984971693245829,5.313908725985937,1.1505407354093302,3.6481481481481435,1.0134302117316416
