dataset,encoder,model,attack_mode,AUC_mean,AUC_std,ACC_mean,ACC_std,F1_mean,F1_std,DP_mean,DP_std,EO_mean,EO_std
nba,sage,fairinv,degree,0.6412179487179487,0.040341908635728146,0.5620253164556962,0.05552332202395266,0.6771955687054332,0.022669176141293892,0.05614035087719299,0.07185817767994723,0.05,0.0718795288428261
nba,sage,fairinv,ratio,0.8313860683574864,20.24553026632199,0.8032584266891,12.427594732046572,1.0172759479894018,3.4685208398465206,1.591651739650547,6.687617279287455,4.32702917040206,7.006369050720867
nba,sgc,fairinv,none,0.7328846153846154,0.0043481199697722,0.679746835443038,0.0127213615457226,0.6690351176715823,0.0134447574501931,0.2164274322169059,0.0193837325193398,0.0799999999999999,0.0305505046330389
nba,sgc,fairinv,degree,0.7482692307692307,0.028604471887553034,0.6632911392405063,0.052862311437521785,0.7024912031930353,0.032148521037082524,0.2630781499202552,0.10382606686418763,0.14333333333333337,0.07753135566408674
nba,sgc,fairinv,ratio,1.0017155058597151,3.6447901496206927,0.9435151340547743,6.61120469054369,1.0617383452181053,3.9567071654907346,17.132252583510954,13.663152977575136,2.6188425737192573,9.253023067767483
pokec_n,gat,fairinv,none,0.753854972380262,0.0091541546632681,0.6972272727272727,0.0070196006573329,0.6551717847067273,0.0135771736263158,0.0089800732301089,0.0097628475689048,0.021350279897205,0.0139055646439167
pokec_n,gat,fairinv,degree,0.7436352969990634,0.01248679416615175,0.6830909090909091,0.010570112238158718,0.6518668197559007,0.00923543008670806,0.03244685867858968,0.02151365282284308,0.024975596151164393,0.018655206822854403
pokec_n,gat,fairinv,ratio,0.9909208706914997,0.588394077716386,1.020116858566764,0.5091321828245583,0.9459087979785996,0.5999308586321408,0.19665713283205152,0.393336862471567,0.4682924278343326,0.6106349812199073
pokec_n,gcn,fairinv,none,0.7665866951965816,0.0030572827996184,0.7049999999999998,0.0028676018719249,0.669746658256194,0.0040788680404255,0.0066157361624322,0.0055674877025063,0.0411275574237504,0.0116408167230789
pokec_n,gcn,fairinv,degree,0.764513187638802,0.003473556158516488,0.7001363636363636,0.006054333875636997,0.6660999897559121,0.008026321039779967,0.031527887112453315,0.018383712648146536,0.032746180050600635,0.028237049103787708
pokec_n,gcn,fairinv,ratio,1.0202229022382645,0.07903046901444884,0.9789517296862428,0.1285193651866278,0.883536356892076,0.16148275201410087,0.14757734393063257,0.3562236559974889,0.2728848337550053,0.31056613408400685
pokec_n,gin,fairinv,none,0.7187336788696592,0.0417362832751199,0.6409545454545456,0.0602300856976021,0.6469709792030875,0.0202101085227517,0.0203425996221767,0.0171204415076662,0.0398609478654102,0.0160340145323001
pokec_n,gin,fairinv,degree,0.7295509268912653,0.009570917924204397,0.6685454545454544,0.027097009685282572,0.6315609218569115,0.024305699123610122,0.025884723743569493,0.017406942989009945,0.02770324919815926,0.021920415025069317
pokec_n,gin,fairinv,ratio,1.1732983978869833,0.38826073230759056,1.2058239933582395,0.9078436538782637,1.0138675115278415,1.0177909110660683,0.10607661298835344,0.5585628992799524,0.1093549310453655,0.35456087128853203
