dataset,encoder,model,attack_mode,AUC_mean,AUC_std,F1_mean,F1_std,ACC_mean,ACC_std,DP_mean,DP_std,EO_mean,EO_std
pokec_n,sgc,vanilla,none,0.7550988948795091,0.0008759590407647057,0.6740779410554911,0.012339610481645447,0.7001363636363636,0.0054623050866373455,0.012315488980465444,0.006312751005020341,0.01951032930254797,0.00800597821315131
pokec_n,sgc,vanilla,uncertainty,0.7494139286884515,0.003522538397985171,0.668825800291462,0.0133109162140273,0.6828181818181818,0.013258086570245816,0.037092796424592685,0.02028487291868522,0.04704822997390283,0.02495415771449304
pokec_n,sgc,vanilla,ratio,0.9924712296235518,4.021350581540915,0.9922084073010827,1.0787144564916877,0.9752645588521717,2.4271962770222415,3.011881743666732,3.2133174431485214,2.4114523770625707,3.116940497477396
pokec_z,gat,vanilla,none,0.7878080146553699,0.002594973985848324,0.6936801359779244,0.029021524302683486,0.7108729540140296,0.007103984150467678,0.037546607410914604,0.00996814193998513,0.03960000000000002,0.013229651298102638
pokec_z,gat,vanilla,uncertainty,0.7846222425769025,0.0028808314159389082,0.7062339037225396,0.019022517516125208,0.709236165237724,0.008547842528011537,0.05774140352198687,0.02089800020172141,0.0496,0.017437562083862854
pokec_z,gat,vanilla,ratio,0.9959561568057149,1.1101581101196027,1.0180973435644332,0.6554623843230137,0.9976974946548982,1.2032462836292794,1.537859410040912,2.096478995538118,1.252525252525252,1.3180666437038824
pokec_z,gcn,vanilla,none,0.7787202503625676,0.007129154241089291,0.6887748662048212,0.036227790195245343,0.7083787996882307,0.01355507525200841,0.04873117544831889,0.007862084978845961,0.029571428571428582,0.006780825306460472
pokec_z,gcn,vanilla,uncertainty,0.7823693458514617,0.0032640742828539374,0.6956986247886102,0.02081029643399119,0.7096258768511301,0.004559625876851121,0.07544186246711253,0.021231687174171378,0.05957142857142857,0.019013314346767105
pokec_z,gcn,vanilla,ratio,1.0046860159180335,0.45784873948178273,1.0100522811204469,0.5744290866717673,1.0017604665236286,0.33637776198811853,1.5481231834253875,2.700516113893223,2.0144927536231876,2.8039823306835605
pokec_z,gin,vanilla,none,0.7185193801999847,0.010580137717478061,0.64653070532858,0.02724255619863097,0.6524551831644583,0.012837789088633311,0.049461290964753206,0.01449855518980141,0.04845714285714284,0.01668688841270172
pokec_z,gin,vanilla,uncertainty,0.7100210365620944,0.009877975057825464,0.631717929593354,0.06371556246364754,0.6438035853468433,0.01531125300588237,0.057628012331796354,0.029056457524571377,0.0682,0.026058662236404618
pokec_z,gin,vanilla,ratio,0.9881724225232101,0.9336338828092335,0.9770888287081464,2.338824668253762,0.9867399354915781,1.1926705525516916,1.16511338882891,2.004093314415929,1.4074292452830193,1.561625007126511
pokec_z,sage,vanilla,none,0.760128967254408,0.012856712386687766,0.6743669287193503,0.05222867179018144,0.6729540140296181,0.038071773029652284,0.03092015000457331,0.021230890422581798,0.03954285714285715,0.015829809131599062
pokec_z,sage,vanilla,uncertainty,0.7338608961148003,0.04101804296727214,0.5559006844423771,0.19011334478438832,0.6308261886204208,0.06751961489021359,0.042477442820172066,0.025652772978405278,0.04514285714285715,0.0244512008803207
pokec_z,sage,vanilla,ratio,0.9654426126733623,3.1903990486513085,0.8243296946634893,3.6400187534565656,0.9373986564744035,1.7734822814168856,1.3737786787544481,1.2082758880013924,1.1416184971098267,1.54463017696858
pokec_z,sgc,vanilla,none,0.7743172276925425,0.0012605467081941188,0.7107105934132546,0.011425735599821735,0.7052611067809821,0.010592774583786305,0.033220794034251405,0.004350509116461052,0.03085714285714285,0.010940283173591428
pokec_z,sgc,vanilla,uncertainty,0.77194180596901,0.0031438479943552778,0.7098567143548313,0.0081674224957144,0.697700701480904,0.013189363364736476,0.08785207762790474,0.013928788523005707,0.07251428571428571,0.01578260473574936
pokec_z,sgc,vanilla,ratio,0.9969322370230463,2.4940353054106255,0.9987985558871123,0.714826841944586,0.9892799911587554,1.2451282957464804,2.6444906024018335,3.201645635059872,2.3500000000000005,1.4426139145873969
