dataset,encoder,attack_mode,AUC_std_clean,AUC_std_attacked,AUC_std_defended,F1_std_clean,F1_std_attacked,F1_std_defended,DP_std_clean,DP_std_attacked,DP_std_defended,EO_std_clean,EO_std_attacked,EO_std_defended
pokec_n,gat,degree,0.00438513496165,0.0056765539807759,0.0044927582502708,0.0117440293331574,0.0232983941394099,0.0122069062022348,0.008924661296802,0.0108436960793095,0.0209428965256602,0.0083455432421066,0.0161640994757404,0.0185634086229981
pokec_n,gat,uncertainty,0.00438513496165,0.0059540140268123,0.0067893409888584,0.0117440293331574,0.011723305179243,0.0067707860516511,0.008924661296802,0.0091513810547654,0.0115906475513474,0.0083455432421066,0.0149062546224002,0.012247802759134
pokec_n,gcn,degree,0.0113039678216091,0.0043378590587058,0.0044426136027025,0.0868458433430109,0.009239568654363,0.0127813821017588,0.0135130528937317,0.0395074422479332,0.0273698540780506,0.0146343308046904,0.0293580073727851,0.0202386319140288
pokec_n,gcn,uncertainty,0.0113039678216091,0.0047938250216097,0.0051135358777079,0.0868458433430109,0.0349597906040193,0.0301773937947848,0.0135130528937317,0.0257212960881768,0.0296764790014649,0.0146343308046904,0.0335107986303352,0.0298187079298947
pokec_n,gin,degree,0.0104955556973937,0.0124102574665769,0.0140209702791379,0.0152391429747249,0.0113391722793071,0.0166703554542086,0.0214275262777281,0.0840983447299377,0.0316639307090149,0.0146532030463013,0.0669153786063392,0.0277185306038601
pokec_n,gin,uncertainty,0.0104955556973937,0.0166116957585515,0.0137102830876375,0.0152391429747249,0.025127282293248,0.0199969482630433,0.0214275262777281,0.0191948909938835,0.014276637115353,0.0146532030463013,0.0226747082493444,0.0181128726055066
pokec_n,sage,degree,0.0060958827522641,0.0088915312812995,0.0075125268193106,0.0079454608348464,0.0161721314334414,0.0113574781073084,0.0127810170262847,0.0133876724782504,0.018070123957042,0.0137582631216406,0.0212990852807461,0.0215506016463578
pokec_n,sage,uncertainty,0.0060958827522641,0.0070409793912474,0.0075415747122815,0.0079454608348464,0.0115601725302607,0.0103662877432942,0.0127810170262847,0.0121501199401612,0.0348211490588567,0.0137582631216406,0.0202617286467239,0.0277109785857533
pokec_n,sgc,degree,0.0008759590407647,0.0039224450410032,0.0045639842321515,0.0123396104816454,0.0107364139030514,0.0099221434581427,0.0063127510050203,0.0150808025558494,0.032514496726222,0.0080059782131513,0.0367025167912061,0.0259023611864373
pokec_n,sgc,uncertainty,0.0008759590407647,0.0035225383979851,0.0051404221329057,0.0123396104816454,0.0133109162140273,0.0139026423106308,0.0063127510050203,0.0202848729186852,0.0282462794082735,0.0080059782131513,0.024954157714493,0.028614532195394
pokec_z,gat,degree,0.0025949739858483,0.003133666820702,0.0031417471267736,0.0290215243026834,0.0175371645443562,0.0177790142136868,0.0099681419399851,0.0125482697647272,0.0210942972304355,0.0132296512981026,0.0074584016452615,0.0187960265014948
pokec_z,gat,uncertainty,0.0025949739858483,0.0028808314159389,0.0047018345194213,0.0290215243026834,0.0190225175161252,0.0246029247744172,0.0099681419399851,0.0208980002017214,0.0172507692531945,0.0132296512981026,0.0174375620838628,0.0145938203304252
pokec_z,gcn,degree,0.0071291542410892,0.0043530303126252,0.0049776915366909,0.0362277901952453,0.0283681774431907,0.0287975382201588,0.0078620849788459,0.020611796902198,0.0114937458301657,0.0067808253064604,0.0207276607065859,0.0135212908452724
pokec_z,gcn,uncertainty,0.0071291542410892,0.0032640742828539,0.006126910947956,0.0362277901952453,0.0208102964339911,0.0485783342956487,0.0078620849788459,0.0212316871741713,0.0160851339387743,0.0067808253064604,0.0190133143467671,0.0221121630579651
pokec_z,gin,degree,0.010580137717478,0.0152170972075117,0.0333929191802174,0.0272425561986309,0.0369427063744369,0.0531813947252665,0.0144985551898014,0.0358267655695031,0.0343720277988695,0.0166868884127017,0.0364706311814795,0.0400514872714242
pokec_z,gin,uncertainty,0.010580137717478,0.0098779750578254,0.0119395032135763,0.0272425561986309,0.0637155624636475,0.0294110851453557,0.0144985551898014,0.0290564575245713,0.0327058543626845,0.0166868884127017,0.0260586622364046,0.0295523057562384
pokec_z,sage,degree,0.0128567123866877,0.0371543480668283,0.023587448603856,0.0522286717901814,0.1344543527733489,0.0758249571083191,0.0212308904225817,0.0240679042585582,0.0146775251028531,0.015829809131599,0.0238410381913375,0.0163499734756072
pokec_z,sage,uncertainty,0.0128567123866877,0.0410180429672721,0.0438503984002587,0.0522286717901814,0.1901133447843883,0.1310037486115792,0.0212308904225817,0.0256527729784052,0.0146605678193717,0.015829809131599,0.0244512008803207,0.0196009370871363
pokec_z,sgc,degree,0.0012605467081941,0.0015255268508479,0.0022298763980542,0.0114257355998217,0.0049802460158181,0.0072660747419336,0.004350509116461,0.0095617236309337,0.0106217907905835,0.0109402831735914,0.0097996667998333,0.0125701622738863
pokec_z,sgc,uncertainty,0.0012605467081941,0.0031438479943552,0.002818615191319,0.0114257355998217,0.0081674224957144,0.0154976413469836,0.004350509116461,0.0139287885230057,0.0224641913461415,0.0109402831735914,0.0157826047357493,0.0227263400179669
