dataset,encoder,model,attack_mode,AUC_mean_clean,AUC_std_clean,F1_mean_clean,F1_std_clean,ACC_mean_clean,ACC_std_clean,DP_mean_clean,DP_std_clean,EO_mean_clean,EO_std_clean,AUC_mean_attacked,AUC_std_attacked,F1_mean_attacked,F1_std_attacked,ACC_mean_attacked,ACC_std_attacked,DP_mean_attacked,DP_std_attacked,EO_mean_attacked,EO_std_attacked,AUC_mean_defended,AUC_std_defended,F1_mean_defended,F1_std_defended,ACC_mean_defended,ACC_std_defended,DP_mean_defended,DP_std_defended,EO_mean_defended,EO_std_defended
pokec_n,gat,vanilla,degree,0.7556281214937497,0.00438513496165,0.672946344310918,0.0117440293331574,0.6910000000000001,0.0105818338019253,0.0111038584479363,0.008924661296802,0.0112703946450983,0.0083455432421066,0.7522355190822767,0.0056765539807759,0.6524701159435797,0.0232983941394099,0.6903636363636364,0.0047621094013486,0.0161517120176006,0.0108436960793095,0.0319413510767575,0.0161640994757404,0.7505012593541383,0.0048004517697193,0.6567236793862001,0.0135266137448151,0.6905909090909091,0.0077487668973683,0.023766728205358,0.0198527383537132,0.0302826862163077,0.0247905701700033
pokec_n,gat,vanilla,uncertainty,0.7556281214937497,0.00438513496165,0.672946344310918,0.0117440293331574,0.6910000000000001,0.0105818338019253,0.0111038584479363,0.008924661296802,0.0112703946450983,0.0083455432421066,0.7509871284408831,0.0059540140268123,0.6638167652739554,0.011723305179243,0.6883636363636364,0.0072818125070911,0.0162979481188677,0.0091513810547654,0.0319062892204713,0.0149062546224002,0.754445263603838,0.0054791395564093,0.6634918992972547,0.0190697332932101,0.6905454545454546,0.0118806043756443,0.0204597939434348,0.0204212845357647,0.0277490686694424,0.011593610938177
pokec_n,gcn,vanilla,degree,0.7548425145380107,0.0113039678216091,0.6294498512790485,0.0868458433430109,0.6826818181818182,0.0269346086011263,0.0155691021607644,0.0135130528937317,0.0259330238858896,0.0146343308046904,0.7569472163474427,0.0043378590587058,0.6757775859879745,0.009239568654363,0.6818181818181819,0.0157590325666906,0.0362878441941186,0.0395074422479332,0.0497025718668446,0.0293580073727851,0.7494157076709727,0.0111329535831802,0.6459438933798646,0.026013383540581,0.685590909090909,0.0150454545454545,0.0303581850661751,0.0187497892364626,0.0438161643126083,0.0240507140845277
pokec_n,gcn,vanilla,uncertainty,0.7548425145380107,0.0113039678216091,0.6294498512790485,0.0868458433430109,0.6826818181818182,0.0269346086011263,0.0155691021607644,0.0135130528937317,0.0259330238858896,0.0146343308046904,0.7564721866425719,0.0047938250216097,0.6526844048451306,0.0349597906040193,0.6942727272727274,0.0076983415623053,0.0282271160578631,0.0257212960881768,0.0448353487260194,0.0335107986303352,0.7564979198316006,0.002654938724869,0.6345067696056993,0.0365695928254205,0.6955454545454546,0.00697338505846,0.0176829888940871,0.0124858562856954,0.0276661951909476,0.0120985596392906
pokec_n,gin,vanilla,degree,0.6987033286004124,0.0104955556973937,0.6243562003189816,0.0152391429747249,0.6372272727272728,0.0211218914285785,0.022133291498229,0.0214275262777281,0.0169771101858676,0.0146532030463013,0.6725093417268211,0.0124102574665769,0.6102415299845229,0.0113391722793071,0.6182272727272726,0.0259373450408594,0.0661552138399489,0.0840983447299377,0.0540263362352331,0.0669153786063392,0.670756009651187,0.0168548845519459,0.60593430840703,0.028412536121768,0.6172727272727272,0.0301045011872898,0.0467137498354143,0.0394176746814057,0.0504265195131183,0.0534669933199119
pokec_n,gin,vanilla,uncertainty,0.6987033286004124,0.0104955556973937,0.6243562003189816,0.0152391429747249,0.6372272727272728,0.0211218914285785,0.022133291498229,0.0214275262777281,0.0169771101858676,0.0146532030463013,0.6789140925203301,0.0166116957585515,0.6151636659278716,0.025127282293248,0.6287727272727273,0.0234714966933255,0.0385130421871541,0.0191948909938835,0.0344681953104767,0.0226747082493444,0.6682254690721819,0.0111234024389901,0.6047386197632183,0.0218233709215217,0.6202272727272726,0.021882717056735,0.0409023122299511,0.023972289791322,0.0330828535569854,0.0209064147640928
pokec_n,sage,vanilla,degree,0.7331814165003524,0.0060958827522641,0.6705415825026046,0.0079454608348464,0.6567272727272727,0.0206303555531147,0.0139346382524132,0.0127810170262847,0.0227918003067912,0.0137582631216406,0.7329893277597397,0.0088915312812995,0.6604081992289154,0.0161721314334414,0.6637727272727272,0.017445369273561,0.0183087412022549,0.0133876724782504,0.0326788453493236,0.0212990852807461,0.7261855884212233,0.003205898244442,0.6622696862681317,0.0086981905755971,0.6615454545454545,0.0055342659109907,0.0457941245957729,0.0229082732834917,0.0611092296352372,0.0287533468511106
pokec_n,sage,vanilla,uncertainty,0.7331814165003524,0.0060958827522641,0.6705415825026046,0.0079454608348464,0.6567272727272727,0.0206303555531147,0.0139346382524132,0.0127810170262847,0.0227918003067912,0.0137582631216406,0.7299663813675162,0.0070409793912474,0.6671531195831164,0.0115601725302607,0.6542727272727273,0.013909685073465,0.0199196728644252,0.0121501199401612,0.0293439847002808,0.0202617286467239,0.7228686961961217,0.006458198533515,0.6528933857185304,0.0109940846805564,0.6617727272727273,0.0171122328290814,0.0496677004046239,0.0139677736391793,0.0609052333804809,0.018548669742082
pokec_n,sgc,vanilla,degree,0.7550988948795091,0.0008759590407647,0.6740779410554911,0.0123396104816454,0.7001363636363636,0.0054623050866373,0.0123154889804654,0.0063127510050203,0.0195103293025479,0.0080059782131513,0.7503078053478697,0.0039224450410032,0.6682072960324982,0.0107364139030514,0.6856363636363636,0.0100560413156544,0.0400079934931471,0.0150808025558494,0.0545749746000757,0.0367025167912061,0.7470214867991222,0.0041453471178784,0.6581252950152934,0.0171853825552437,0.6854545454545453,0.0092508654944655,0.0283513140238179,0.0076808929993947,0.0455497340478514,0.0240994423939713
pokec_n,sgc,vanilla,uncertainty,0.7550988948795091,0.0008759590407647,0.6740779410554911,0.0123396104816454,0.7001363636363636,0.0054623050866373,0.0123154889804654,0.0063127510050203,0.0195103293025479,0.0080059782131513,0.7494139286884515,0.0035225383979851,0.668825800291462,0.0133109162140273,0.6828181818181818,0.0132580865702458,0.0370927964245926,0.0202848729186852,0.0470482299739028,0.024954157714493,0.7455400494474398,0.0042964579049451,0.6629192510667508,0.0151248504079238,0.6793636363636364,0.0117360784417148,0.0353444999444377,0.0198658534748399,0.0411765643365141,0.0209209236020512
pokec_z,gat,vanilla,degree,0.7878080146553699,0.0025949739858483,0.6936801359779244,0.0290215243026834,0.7108729540140296,0.0071039841504676,0.0375466074109146,0.0099681419399851,0.0396,0.0132296512981026,0.7832212197542172,0.003133666820702,0.7119502459250269,0.0175371645443562,0.7082229150428683,0.0065142484847479,0.0573327648081092,0.0125482697647272,0.0461714285714285,0.0074584016452615,0.783425082054805,0.0027287871180221,0.7034252325464665,0.0171247546222562,0.7091971940763834,0.0059609318176146,0.0396717170358493,0.0214343990237242,0.0306285714285714,0.0194742320589468
pokec_z,gat,vanilla,uncertainty,0.7878080146553699,0.0025949739858483,0.6936801359779244,0.0290215243026834,0.7108729540140296,0.0071039841504676,0.0375466074109146,0.0099681419399851,0.0396,0.0132296512981026,0.7846222425769025,0.0028808314159389,0.7062339037225396,0.0190225175161252,0.709236165237724,0.0085478425280115,0.0577414035219868,0.0208980002017214,0.0496,0.0174375620838628,0.7833386764369132,0.0055206099624034,0.691768409232804,0.0128331953900388,0.7083787996882307,0.0050453733744418,0.0390313191040616,0.0141367331496681,0.0303142857142857,0.0143361680474844
pokec_z,gcn,vanilla,degree,0.7787202503625676,0.0071291542410892,0.6887748662048212,0.0362277901952453,0.7083787996882307,0.0135550752520084,0.0487311754483188,0.0078620849788459,0.0295714285714285,0.0067808253064604,0.7798512785283565,0.0043530303126252,0.7014915441883085,0.0283681774431907,0.7094310210444271,0.0123867002496143,0.0815936371804735,0.020611796902198,0.0612571428571428,0.0207276607065859,0.7763822608961148,0.0032142977998132,0.6925614489805827,0.0274519876865756,0.7017926734216681,0.0099002091593151,0.0876842102431386,0.0181822421903181,0.0769142857142857,0.0226363622951918
pokec_z,gcn,vanilla,uncertainty,0.7787202503625676,0.0071291542410892,0.6887748662048212,0.0362277901952453,0.7083787996882307,0.0135550752520084,0.0487311754483188,0.0078620849788459,0.0295714285714285,0.0067808253064604,0.7823693458514617,0.0032640742828539,0.6956986247886102,0.0208102964339911,0.7096258768511301,0.0045596258768511,0.0754418624671125,0.0212316871741713,0.0595714285714285,0.0190133143467671,0.7773085108007022,0.0029486994235904,0.6855699541177305,0.0318289864805207,0.7030397505845675,0.008383782889805,0.0745445521115241,0.0122377991408512,0.0694571428571428,0.0183665401183338
pokec_z,gin,vanilla,degree,0.7185193801999847,0.010580137717478,0.64653070532858,0.0272425561986309,0.6524551831644583,0.0128377890886333,0.0494612909647532,0.0144985551898014,0.0484571428571428,0.0166868884127017,0.7029548584077551,0.0152170972075117,0.6349169146007891,0.0369427063744369,0.6457131722525331,0.0130077890716063,0.0428384653047169,0.0358267655695031,0.0479142857142857,0.0364706311814795,0.6898535989619113,0.0216489459457137,0.6228688438631566,0.0307990620385383,0.6280202650038971,0.0240558154792392,0.0225005514874018,0.014049881955318,0.0235428571428571,0.0135165507011642
pokec_z,gin,vanilla,uncertainty,0.7185193801999847,0.010580137717478,0.64653070532858,0.0272425561986309,0.6524551831644583,0.0128377890886333,0.0494612909647532,0.0144985551898014,0.0484571428571428,0.0166868884127017,0.7100210365620944,0.0098779750578254,0.631717929593354,0.0637155624636475,0.6438035853468433,0.0153112530058823,0.0576280123317963,0.0290564575245713,0.0682,0.0260586622364046,0.7026979619876346,0.0073581535742065,0.6245668609897577,0.0363906223954103,0.6392049883086517,0.0057323385840052,0.0276354372353532,0.0217670862461335,0.0288857142857142,0.0216119581411281
